VidTime SimTime LonAccel LatAccel Throttle Brake Gear Heading HeadingError HeadwayDistance HeadwayTime Lane LaneOffset RoadOffset Steer TailwayDistance TailwayTime Velocity LatVelocity VertVelocity XPos YPos ZPos Roll Pitch Yaw EngineRPM SlipFR SlipFL SlipRR SlipRL User1 User2 User3 User4 User5 User6 User7 User8 User9 User10 User11 User12 User13 User14 User15 User16 User17 User18 User19 User20 User21 
0.350333 418.15 2.705950 -0.047037 44.822540 0.000000 4.000000 89.409280 -0.010310 10000.000000 939.098355 2.000000 -0.650977 4.749023 -0.022188 10000.000000 939.098355 10.648101 -0.004483 0.147691 -6104.749023 1909.112061 -0.530276 0.021648 0.798573 89.409265 3246.379639 0.035546 0.035257 0.001464 0.001448 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.367033 418.167 2.704352 -0.046878 44.822540 0.000000 4.000000 89.404683 -0.010390 10000.000000 935.142554 2.000000 -0.652930 4.747070 -0.022031 10000.000000 935.142554 10.693152 -0.004412 0.148269 -6104.747070 1909.289917 -0.530288 0.021513 0.798281 89.404668 3257.936279 0.035528 0.035241 0.001463 0.001447 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.3837 418.183 2.702855 -0.046814 44.822540 0.000000 4.000000 89.400414 -0.010465 10000.000000 931.466284 2.000000 -0.654883 4.745117 -0.022031 10000.000000 931.466284 10.735364 -0.004349 0.148816 -6104.745117 1909.457397 -0.530300 0.021390 0.798005 89.400400 3268.750732 0.035511 0.035225 0.001462 0.001447 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.4004 418.2 2.701159 -0.046854 44.822540 0.000000 4.000000 89.395613 -0.010549 10000.000000 927.337065 2.000000 -0.656836 4.743164 -0.021874 10000.000000 927.337065 10.783175 -0.004283 0.149439 -6104.743164 1909.647827 -0.530312 0.021264 0.797686 89.395598 3280.984619 0.035491 0.035207 0.001461 0.001446 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.417067 418.217 2.699664 -0.046939 44.822540 0.000000 4.000000 89.391412 -0.010622 10000.000000 923.726104 2.000000 -0.658789 4.741211 -0.021874 10000.000000 923.726104 10.825337 -0.004231 0.149991 -6104.741211 1909.816650 -0.530323 0.021170 0.797396 89.391397 3291.759033 0.035474 0.035190 0.001460 0.001445 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.433767 418.233 2.697971 -0.047108 44.822540 0.000000 4.000000 89.386686 -0.010704 10000.000000 919.669915 2.000000 -0.660742 4.739258 -0.021874 10000.000000 919.669915 10.873092 -0.004178 0.150616 -6104.739258 1910.008789 -0.530335 0.021089 0.797056 89.386671 3303.947021 0.035455 0.035170 0.001458 0.001444 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.450433 418.25 2.696379 -0.047333 44.822540 0.000000 4.000000 89.382273 -0.010781 10000.000000 915.886967 2.000000 -0.662695 4.737305 -0.021874 10000.000000 915.886967 10.918011 -0.004135 0.151204 -6104.737305 1910.190430 -0.530345 0.021042 0.796722 89.382259 3315.396484 0.035437 0.035151 0.001457 0.001443 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.467133 418.267 2.694788 -0.047595 44.822540 0.000000 4.000000 89.377882 -0.010858 10000.000000 912.137235 2.000000 -0.665137 4.734863 -0.021874 10000.000000 912.137235 10.962903 -0.004098 0.151791 -6104.734863 1910.372803 -0.530355 0.021027 0.796374 89.377867 3326.824463 0.035419 0.035132 0.001456 0.001442 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.4838 418.283 2.693297 -0.047853 44.822540 0.000000 4.000000 89.373783 -0.010930 10000.000000 908.651643 2.000000 -0.667090 4.732910 -0.021874 10000.000000 908.651643 11.004966 -0.004068 0.152339 -6104.732910 1910.544434 -0.530365 0.021041 0.796033 89.373769 3337.519043 0.035402 0.035113 0.001455 0.001441 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.5005 418.3 2.691608 -0.048177 44.822540 0.000000 4.000000 89.369153 -0.011010 10000.000000 904.735769 2.000000 -0.669043 4.730957 -0.022031 10000.000000 904.735769 11.052608 -0.004040 0.152955 -6104.730957 1910.739746 -0.530374 0.021091 0.795629 89.369138 3349.617188 0.035382 0.035091 0.001454 0.001441 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
