VidTime SimTime LonAccel LatAccel Throttle Brake Gear Heading HeadingError HeadwayDistance HeadwayTime Lane LaneOffset RoadOffset Steer TailwayDistance TailwayTime Velocity LatVelocity VertVelocity XPos YPos ZPos Roll Pitch Yaw EngineRPM SlipFR SlipFL SlipRR SlipRL User1 User2 User3 User4 User5 User6 User7 User8 User9 User10 User11 User12 User13 User14 User15 User16 User17 User18 User19 User20 User21 
0.367033 281.5 1.485267 -0.002591 0.000000 0.000000 4.000000 90.003821 0.000067 10000.000000 896.396857 2.000000 -0.000098 5.399902 -0.001617 10000.000000 896.396857 11.155540 -0.000198 0.071983 -6105.399902 1933.663574 -0.531293 0.000862 0.370115 90.003806 2185.595459 0.019000 0.018990 0.000832 0.000833 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.3837 281.517 1.486353 -0.002499 0.000000 0.000000 4.000000 90.003670 0.000064 10000.000000 894.409573 2.000000 -0.000098 5.399902 -0.001617 10000.000000 894.409573 11.180327 -0.000210 0.072206 -6105.399902 1933.849731 -0.531294 0.001038 0.370451 90.003655 2188.432617 0.019016 0.019004 0.000833 0.000834 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.4004 281.533 1.487342 -0.002403 0.000000 0.000000 4.000000 90.003506 0.000061 10000.000000 892.429867 2.000000 -0.000098 5.399902 -0.001617 10000.000000 892.429867 11.205129 -0.000215 0.072430 -6105.399902 1934.036255 -0.531296 0.001190 0.370789 90.003491 2191.384521 0.019027 0.019015 0.000833 0.000834 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.417067 281.55 1.488212 -0.002319 0.000000 0.000000 4.000000 90.003322 0.000058 10000.000000 890.457770 2.000000 -0.000098 5.399902 -0.001617 10000.000000 890.457770 11.229944 -0.000217 0.072655 -6105.399902 1934.223267 -0.531297 0.001313 0.371128 90.003307 2194.377441 0.019040 0.019028 0.000834 0.000834 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.433767 281.567 1.489107 -0.002258 0.000000 0.000000 4.000000 90.003124 0.000055 10000.000000 888.493165 2.000000 -0.000098 5.399902 -0.001460 10000.000000 888.493165 11.254775 -0.000215 0.072881 -6105.399902 1934.410645 -0.531299 0.001402 0.371468 90.003109 2197.533203 0.019054 0.019043 0.000834 0.000835 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.450433 281.583 1.490127 -0.002221 0.000000 0.000000 4.000000 90.002912 0.000051 10000.000000 886.535712 2.000000 -0.000098 5.399902 -0.001460 10000.000000 886.535712 11.279625 -0.000210 0.073108 -6105.399902 1934.598389 -0.531300 0.001457 0.371809 90.002897 2200.537842 0.019070 0.019058 0.000835 0.000835 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.467133 281.6 1.491205 -0.002207 0.000000 0.000000 4.000000 90.002687 0.000047 10000.000000 884.585446 2.000000 -0.000098 5.399902 -0.001460 10000.000000 884.585446 11.304493 -0.000203 0.073336 -6105.399902 1934.786621 -0.531302 0.001480 0.372152 90.002672 2203.613281 0.019085 0.019074 0.000836 0.000836 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.4838 281.617 1.492303 -0.002211 0.000000 0.000000 4.000000 90.002461 0.000043 10000.000000 882.642331 2.000000 -0.000098 5.399902 -0.001460 10000.000000 882.642331 11.329379 -0.000195 0.073566 -6105.399902 1934.975220 -0.531303 0.001473 0.372498 90.002446 2206.327148 0.019098 0.019088 0.000836 0.000836 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.5005 281.633 1.493194 -0.002236 0.000000 0.000000 4.000000 90.002222 0.000039 10000.000000 880.706920 2.000000 -0.000098 5.399902 -0.001460 10000.000000 880.706920 11.354276 -0.000186 0.073795 -6105.399902 1935.164307 -0.531305 0.001443 0.372845 90.002207 2209.211670 0.019106 0.019097 0.000837 0.000837 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.517167 281.65 1.493899 -0.002249 0.000000 0.000000 4.000000 90.001990 0.000035 10000.000000 878.779168 2.000000 -0.000098 5.399902 -0.001303 191.996670 16.872267 11.379183 -0.000177 0.074025 -6105.399902 1935.353760 -0.531306 0.001394 0.373191 90.001975 2212.246826 0.019117 0.019109 0.000837 0.000837 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.533867 281.667 1.494654 -0.002247 0.000000 0.000000 4.000000 90.001751 0.000031 10000.000000 876.858663 2.000000 -0.000098 5.399902 -0.001303 191.897686 16.826715 11.404105 -0.000167 0.074255 -6105.399902 1935.543579 -0.531308 0.001331 0.373535 90.001736 2215.254883 0.019129 0.019122 0.000838 0.000837 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.550533 281.683 1.495479 -0.002238 0.000000 0.000000 4.000000 90.001512 0.000026 10000.000000 874.945513 2.000000 -0.000098 5.399902 -0.001303 191.799191 16.781384 11.429040 -0.000158 0.074485 -6105.399902 1935.733887 -0.531309 0.001259 0.373877 90.001497 2217.929932 0.019140 0.019133 0.000838 0.000838 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.567233 281.7 1.496174 -0.002224 0.000000 0.000000 4.000000 90.001287 0.000022 10000.000000 873.039965 2.000000 -0.000098 5.399902 -0.001303 191.701063 16.736269 11.453985 -0.000149 0.074714 -6105.399902 1935.924561 -0.531311 0.001183 0.374215 90.001272 2220.916504 0.019148 0.019142 0.000838 0.000838 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.5839 281.717 1.496792 -0.002183 0.000000 0.000000 4.000000 90.001054 0.000018 10000.000000 871.142049 2.000000 -0.000098 5.399902 -0.001146 191.603424 16.691380 11.478939 -0.000139 0.074942 -6105.399902 1936.115723 -0.531313 0.001107 0.374548 90.001039 2223.609863 0.019156 0.019151 0.000839 0.000838 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.6006 281.733 1.497295 -0.002133 0.000000 0.000000 4.000000 90.000836 0.000015 10000.000000 869.251862 2.000000 -0.000098 5.399902 -0.001146 191.506152 16.646708 11.503900 -0.000130 0.075168 -6105.399902 1936.307251 -0.531314 0.001033 0.374872 90.000821 2226.551025 0.019163 0.019158 0.000839 0.000838 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.617267 281.75 1.497765 -0.002050 0.000000 0.000000 4.000000 90.000631 0.000011 10000.000000 867.369286 2.000000 -0.000098 5.399902 -0.001146 191.409246 16.602250 11.528869 -0.000121 0.075392 -6105.399902 1936.499146 -0.531316 0.000963 0.375186 90.000616 2229.374268 0.019171 0.019166 0.000839 0.000839 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.633967 281.767 1.498272 -0.001944 0.000000 0.000000 4.000000 90.000426 0.000007 10000.000000 865.494060 2.000000 -0.000098 5.399902 -0.001146 191.312830 16.558012 11.553847 -0.000112 0.075613 -6105.399902 1936.691528 -0.531318 0.000897 0.375489 90.000411 2232.455811 0.019181 0.019177 0.000840 0.000839 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.650633 281.783 1.498916 -0.001817 0.000000 0.000000 4.000000 90.000235 0.000004 10000.000000 863.626001 2.000000 -0.000098 5.399902 -0.000989 191.216780 16.513978 11.578838 -0.000102 0.075833 -6105.399902 1936.884277 -0.531319 0.000835 0.375781 90.000220 2235.195068 0.019192 0.019188 0.000840 0.000839 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.667333 281.8 1.499597 -0.001683 0.000000 0.000000 4.000000 90.000043 0.000001 10000.000000 861.649216 2.000000 -0.000098 5.399902 -0.000989 191.133304 16.468986 11.605402 -0.000092 0.076063 -6105.399902 1937.089600 -0.531321 0.000773 0.376079 90.000029 2238.437744 0.019200 0.019197 0.000840 0.000840 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.684 281.817 1.500163 -0.001548 0.000000 0.000000 4.000000 89.999893 -0.000002 10000.000000 859.911784 2.000000 -0.000098 5.399902 -0.000989 191.026025 16.426553 11.628850 -0.000082 0.076265 -6105.399902 1937.271118 -0.531323 0.000722 0.376330 89.999878 2241.083008 0.019208 0.019205 0.000841 0.000840 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.7007 281.817 1.500163 -0.001548 0.000000 0.000000 4.000000 89.999893 -0.000002 10000.000000 859.911784 2.000000 -0.000098 5.399902 -0.000989 191.026025 16.426553 11.628850 -0.000082 0.076265 -6105.399902 1937.271118 -0.531323 0.000722 0.376330 89.999878 2241.083008 0.019208 0.019205 0.000841 0.000840 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.717367 281.85 1.501261 -0.001247 0.000000 0.000000 4.000000 89.999593 -0.000007 10000.000000 856.226722 2.000000 -0.000098 5.399902 -0.000989 190.836860 16.339962 11.678898 -0.000062 0.076688 -6105.399902 1937.659546 -0.531327 0.000618 0.376831 89.999578 2247.429199 0.019228 0.019226 0.000841 0.000840 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.734067 281.867 1.501929 -0.001079 0.000000 0.000000 4.000000 89.999463 -0.000009 10000.000000 854.394861 2.000000 -0.000098 5.399902 -0.000832 190.742889 16.296974 11.703938 -0.000052 0.076897 -6105.399902 1937.854370 -0.531329 0.000566 0.377064 89.999448 2249.118652 0.019229 0.019228 0.000841 0.000841 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
