0x0a64,0x09dc,0000101001100100,0000100111011100,0000001110111000,2
0xf9e2,0xf5e2,1111100111100010,1111010111100010,0000110000000000,1
0xe1a1,0xd9e1,1110000110100001,1101100111100001,0011100001000000,2
0xdde0,0xd5e0,1101110111100000,1101010111100000,0000100000000000,1
0xb75f,0xb5df,1011011101011111,1011010111011111,0000001010000000,2
0xa3de,0xa29e,1010001111011110,1010001010011110,0000000101000000,2
0xafdd,0x8fcd,1010111111011101,1000111111001101,0010000000010000,2
0x7bd8,0x7c1c,0111101111011000,0111110000011100,0000011111000100,2
0x65db,0x695b,0110010111011011,0110100101011011,0000110010000000,2
0x4c5a,0x4d5a,0100110001011010,0100110101011010,0000000100000000,1
0x3a59,0x3619,0011101001011001,0011011000011001,0000110001000000,2
0x2658,0x2548,0010011001011000,0010010101001000,0000001100010000,2
0x0057,0x2057,0000000001010111,0010000001010111,0010000000000000,1
0xfc55,0xf355,1111110001010101,1111001101010101,0000111100000000,1
0xe854,0x2851,1110100001010100,0010100001010001,1100000000000101,2|3
0xc453,0xb453,1100010001010011,1011010001010011,0111000000000000,1
0xb252,0xba32,1011001001010010,1011101000110010,0000100001100000,2
0x8651,0xa6d1,1000011001010001,1010011011010001,0010000010000000,2
0x9250,0x51d0,1001001001010000,0101000111010000,1100001110000000,2
0x7c4f,0x7d4f,0111110001001111,0111110101001111,0000000100000000,1
0x6a4c,0x6a50,0110101001001100,0110101001010000,0000000000011100,1
0x53cd,0x54ad,0101001111001101,0101010010101101,0000011101100000,2
0x3f4c,0x3f45,0011111101001100,0011111101000101,0000000000001001,2
0x2d4b,0x2d4b,0010110101001011,0010110101001011,0000000000000000,0
0x0eca,0xecc9,0000111011001010,1110110011001001,1110001000000011,2|3
0xfacc,0xfcc8,1111101011001100,1111110011001000,0000011000000100,2
0xe547,0xdd43,1110010101000111,1101110101000011,0011100000000100,2
0xd1c6,0xd1c5,1101000111000110,1101000111000101,0000000000000011,1
0xbdc5,0x75c5,1011110111000101,0111010111000101,1100100000000000,2
0xa844,0xaa43,1010100001000100,1010101001000011,0000001000000111,2
0xd243,0x9143,1101001001000011,1001000101000011,0100001100000000,2
0x7ec2,0x7dd2,0111111011000010,0111110111010010,0000001100010000,2
0x6ac1,0x4ac2,0110101011000001,0100101011000010,0010000000000011,2
0x56e1,0x56c0,0101011011100001,0101011011000000,0000000000100001,2
0x3f3f,0x3ec3,0011111100111111,0011111011000011,0000000111111100,1
0x2b3e,0x133e,0010101100111110,0001001100111110,0011100000000000,1
0x173d,0x1f4d,0001011100111101,0001111101001101,0000100001110000,2
0x053c,0x054d,0000010100111100,0000010101001101,0000000001110001,2
0xf1ba,0xd1bb,1111000110111010,1101000110111011,0010000000000001,2
0xc7bb,0xc7bb,1100011110111011,1100011110111011,0000000000000000,0
0xb3b8,0xb390,1011001110111000,1011001110010000,0000000000101000,2
0x9db7,0x7fb7,1001110110110111,0111111110110111,1110001000000000,2
0x8a36,0xaa38,1000101000110110,1010101000111000,0010000000001110,2
0x7435,0x7634,0111010000110101,0111011000110100,0000001000000001,2
0x5034,0xb033,0101000000110100,1011000000110011,1110000000000111,1|2
0x2e33,0x3d33,0010111000110011,0011110100110011,0001001100000000,2
0x2832,0x2772,0010100000110010,0010011101110010,0000111101000000,2
0x02b1,0x20b1,0000001010110001,0010000010110001,0010001000000000,2
0xf0af,0xf05f,1111000010101111,1111000001011111,0000000011110000,1
0xd8ae,0xd6a6,1101100010101110,1101011010100110,0000111000001000,2
0xb56d,0xb535,1011010101101101,1011010100110101,0000000001011000,2
0x8d2c,0x0d6d,1000110100101100,0000110101101101,1000000001000001,2|3
0x632b,0x674b,0110001100101011,0110011101001011,0000010001100000,2
0x5522,0x552c,0101010100100010,0101010100101100,0000000000001110,1
0x3b2b,0x3f29,0011101100101011,0011111100101001,0000010000000010,2
0x2da8,0x0d28,0010110110101000,0000110100101000,0010000010000000,2
0x0f27,0x06a7,0000111100100111,0000011010100111,0000100110000000,2
0xdf25,0xdeb5,1101111100100101,1101111010110101,0000000110010000,2
0xcda4,0xcd94,1100110110100100,1100110110010100,0000000000110000,1
0xb7ab,0xb7a1,1011011110101011,1011011110100001,0000000000001010,2
0xa5a0,0x85a2,1010010110100000,1000010110100010,0010000000000010,2
0x93a1,0x9320,1001001110100001,1001001100100000,0000000010000001,2
0x6ba0,0xfba0,0110101110100000,1111101110100000,1001000000000000,2
0x599f,0x49a3,0101100110011111,0100100110100011,0001000000111100,2
0x681c,0x481e,0110100000011100,0100100000011110,0010000000000010,2
0x383d,0x381c,0011100000111101,0011100000011100,0000000000100001,2
0x229c,0x224c,0010001010011100,0010001001001100,0000000011010000,2
0x0093,0x089b,0000000010010011,0000100010011011,0000100000001000,2
0xea99,0x6c99,1110101010011001,0110110010011001,1000011000000000,2
0xd898,0xd118,1101100010011000,1101000100011000,0000100110000000,2
0xc897,0x8a97,1100100010010111,1000101010010111,0100001000000000,2
0xb296,0xb28a,1011001010010110,1011001010001010,0000000000011100,1
0xa295,0x9c95,1010001010010101,1001110010010101,0011111000000000,1
0x8e94,0x8f12,1000111010010100,1000111100010010,0000000110000110,2
0x7a93,0x8a94,0111101010010011,1000101010010100,1111000000000111,1|2
0x6892,0x6992,0110100010010010,0110100110010010,0000000100000000,1
0x5699,0x5671,0101011010011001,0101011001110001,0000000011101000,2
0x3090,0x309c,0011000010010000,0011000010011100,0000000000001100,1
0x1e8f,0x4e8f,0001111010001111,0100111010001111,0101000000000000,2
